,0
0,2.3125862989431476
1,1.8568314430988584
2,0.9106841134981385
3,0.4843760346578999
4,0.34363118742204535
5,0.27552054741415877
6,0.23319075539846784
7,0.2034071879437258
8,0.18108115293289567
9,0.16366454175417156
10,0.14968851868695648
11,0.13830614616036643
12,0.12882930879224583
13,0.12086223084320467
14,0.11402940424120103
15,0.10812692655590797
16,0.10298605880919813
17,0.09844966365741549
18,0.0944316486276033
19,0.09084725524623091
20,0.08762984091954822
21,0.08470079116123731
22,0.08202701971981682
23,0.07957787321279347
24,0.07732935054528337
25,0.07524632381299197
26,0.07331294852349131
27,0.0715179438168896
28,0.06981207862681546
29,0.06822033568425402
30,0.06673167819037773
31,0.06529839373701142
32,0.06397444382548746
33,0.06270862561585938
34,0.06150969085040838
35,0.06036456246110657
36,0.05926341050821168
37,0.05822307873357497
38,0.05722847890770967
39,0.056274799358815596
40,0.05535571447945453
41,0.054479194625835066
42,0.053631390506693445
43,0.05281216390191473
44,0.05202272732666237
45,0.051278121071082816
46,0.05054229900554115
47,0.049847677784608475
48,0.049160527517868535
49,0.04849913618815284
50,0.04785224653849198
51,0.04724585715800606
52,0.04663410001731763
53,0.04604801081329596
54,0.045489967466759644
55,0.04494236145828786
56,0.04439725830416514
57,0.04387769604080486
58,0.043363510757526175
59,0.04288322638091567
60,0.04238345902123601
61,0.04193425890014828
62,0.04147225327439543
63,0.0410295067055151
64,0.04059182116918643
65,0.04016226422739827
66,0.03974641205240581
67,0.03934475934378327
68,0.038939360305562956
69,0.03855179314792587
70,0.03818582438216276
71,0.037820498405456954
72,0.03745109039054652
73,0.03709157033974863
74,0.03675038067552829
75,0.03641593816359848
76,0.036075256571600885
77,0.03576043662536146
78,0.035445930257581956
79,0.035136871120650955
80,0.03482694934860128
81,0.03453839327148821
82,0.034245363138101975
83,0.033959256829438476
84,0.03367842619318508
85,0.03342012372366558
86,0.033133115323926786
87,0.03288940515826661
88,0.032623122724046064
89,0.03237281280540793
90,0.032122494084047465
91,0.031889634048866494
92,0.03164823340110265
93,0.03141562143836586
94,0.031183332739283094
95,0.030959025764778606
96,0.030742602222464936
97,0.030531417979550942
98,0.030326636669916227
99,0.030116319610519998
100,0.029924399100897177
101,0.029721772031969042
102,0.029527812198858885
103,0.029338794341279895
104,0.029153690804925823
105,0.028976096992947682
106,0.028787262238621537
107,0.028614558342048037
108,0.02843650274029733
109,0.02826746823981736
110,0.028112342428586984
111,0.027940909424264655
112,0.027776639643945812
113,0.02760603622786206
114,0.027453747246272153
115,0.027298169741356806
116,0.0271480344935814
117,0.02699946714705461
118,0.026857491161977724
119,0.026705884670959214
120,0.026571056629901488
121,0.026423836054024426
122,0.026293266658375194
123,0.02616627959863499
124,0.026023968526374744
125,0.02589670309985658
126,0.025764422122851904
127,0.025632217151206584
128,0.025522828121112985
129,0.025388291062616794
130,0.02527438143847129
131,0.02515453077780568
132,0.025038115305731495
133,0.02492544485324617
134,0.02482077760557496
135,0.02470099759891425
136,0.024591594839772562
137,0.024476971015196598
138,0.0243738736381935
139,0.024273806157539626
140,0.024168229498685335
141,0.024069109594617055
142,0.02396852307830814
143,0.023873983396437464
144,0.02377687288476101
145,0.023679061811356178
146,0.023581728661213393
147,0.023501822808455697
148,0.023409908172049465
149,0.02331224502393729
150,0.023218012485956677
151,0.023118975024484782
152,0.023045517888627964
153,0.022942387234998727
154,0.022883821455034394
155,0.02277946895394184
156,0.022697551614259456
157,0.022617022000831016
158,0.022550444801588677
159,0.022456923617692033
160,0.02237915265573592
161,0.02229130731912725
162,0.022224187337890316
163,0.02214485261565492
164,0.022070500679822063
165,0.022001490704193716
166,0.0219192387648077
167,0.021836605666198
168,0.021773444404100437
169,0.02169069150411611
170,0.021630996527915617
171,0.021549058033124138
172,0.021487542879354053
173,0.021412746168668874
174,0.021351974474511277
175,0.021272146477738497
176,0.02120793824801138
177,0.02113616920944752
178,0.021078672039383878
179,0.02100253633039113
180,0.02094417938429635
181,0.02087697332620877
182,0.020816072451234357
183,0.020751371369619163
184,0.02068915532203861
185,0.02062550833331809
186,0.020556649533014476
187,0.020510592267432296
188,0.020440396694797542
189,0.020377301732618366
190,0.02032388160711821
191,0.02026038479971179
192,0.020206238345582897
193,0.020143353006676665
194,0.020089302574058554
195,0.020031337059687893
196,0.019976606087719454
197,0.01992560402677445
198,0.019866522401940773
199,0.019818952042310177
200,0.019751235830921712
201,0.0197052525483666
202,0.019646405464041807
203,0.019594568463275286
204,0.019551391801848436
205,0.019499303992819676
206,0.019434794197967255
207,0.01939876915921821
208,0.01933656394658219
209,0.01928931626355286
210,0.019243493223480734
211,0.019178181861601314
212,0.01914383113105242
213,0.019094649119159337
214,0.01904138053833015
215,0.018999912074057955
216,0.018943750057230598
217,0.018905204161470825
218,0.01885112109954757
219,0.018806922861568577
220,0.018761039812857625
221,0.018715626531800963
222,0.01867436623778983
223,0.018628815640471023
224,0.018578837996326796
225,0.018541797046861864
226,0.018486520700539525
227,0.01844496239029851
228,0.018400158851922605
229,0.018363713678438576
230,0.01831423527204365
231,0.018273382258745568
232,0.018232448288727592
233,0.018189909517509244
234,0.01815643809522569
235,0.018104187940983594
236,0.01807501456047144
237,0.01803324988619712
238,0.017987623382514147
239,0.017953218929463582
240,0.017910988096986744
241,0.017863699773198252
242,0.017833231223200255
243,0.017785901613474348
244,0.017759947873123818
245,0.017717925999057478
246,0.017679493849518804
247,0.017645112148329124
248,0.017600415528747793
249,0.017575328607761
250,0.01752740988199856
251,0.017491283039702023
252,0.01745834749127566
253,0.017420363879170366
254,0.017388123383760116
255,0.01734778529986794
256,0.017317696570405276
257,0.017274421232259685
258,0.0172422427100123
259,0.01720130530374248
260,0.017177746645575056
261,0.017129109578555474
262,0.017093541867282753
263,0.01707071558376504
264,0.017025765825464056
265,0.016989721430533063
266,0.01696427873216583
267,0.016930894646088414
268,0.016891766856174172
269,0.016855914548050018
270,0.01681911317973824
271,0.016787755664383095
272,0.01675919263086969
273,0.016720042655964832
274,0.016690970582133775
275,0.016657317455538438
276,0.01663801740937791
277,0.016593156076109786
278,0.016568282965338653
279,0.01653094768206324
280,0.016497127607219646
281,0.01647505775839253
282,0.01643508406948159
283,0.01641192234338325
284,0.016376627080162253
285,0.01634710736251855
286,0.016314275109105773
287,0.016284543431326334
288,0.016253367656578678
289,0.01622358426892946
290,0.016196740082507533
291,0.016165104068001385
292,0.016136655191846417
293,0.01610822809426042
294,0.016078937540356546
295,0.01605091625477985
296,0.016024194494570383
297,0.01599786269300623
298,0.015967109695953916
299,0.015942303240827765
300,0.015912373404900402
301,0.015884677661851584
302,0.01586111825035739
303,0.015834323044124483
304,0.0158049507444093
305,0.01578008655328164
306,0.01575521389417002
307,0.015721625369152344
308,0.015697588786543117
309,0.01567679147012383
310,0.015648144875889704
311,0.01561563263465678
312,0.015599000785969002
313,0.01557316884533018
314,0.015541871314378885
315,0.015525793265955629
316,0.015489343317070157
317,0.015476233052484446
318,0.015444507568323208
319,0.015415653609902515
320,0.015391546559671707
321,0.01536121108449386
322,0.015340796100477614
323,0.01530735607502537
324,0.01529055609685182
325,0.015256782205143872
326,0.015241303431824185
327,0.01520980186006421
328,0.015184542825254855
329,0.015161393287519483
330,0.015137942905530577
331,0.015107991159078573
332,0.015082943575604142
333,0.015056344792078876
334,0.01503386771737257
335,0.015006222337819787
336,0.014984895159606099
337,0.014956749722867785
338,0.014934247079307511
339,0.014905700745897718
340,0.014879854487213975
341,0.014857100139078733
342,0.014834973889498384
343,0.01480661388175255
344,0.014787577138397873
345,0.014757865804640858
346,0.014740074778127795
347,0.014709499667502087
348,0.014689638177252445
349,0.014662961083606617
350,0.014640713435385267
351,0.0146194881139747
352,0.014594176816404424
353,0.0145702531924322
354,0.01454803442538932
355,0.014525436559460238
356,0.014503672109349474
357,0.014478867708069507
358,0.014455923328368647
359,0.014430811193573674
360,0.014415762801687262
361,0.01438874202412475
362,0.014361497064962047
363,0.01434443887218023
364,0.014320350228108925
365,0.014297838185095398
366,0.01427469184554216
367,0.014248638441107525
368,0.014230963794128944
369,0.014207619596928128
370,0.014187829329842217
371,0.01416578032264425
372,0.014142877365238726
373,0.014116990451831308
374,0.01409056579810112
375,0.01407522877171458
376,0.014054567646043724
377,0.014030451717803538
378,0.01400948223312024
379,0.01398771043625363
380,0.013965099639628279
381,0.013942516168964022
382,0.013929763190808592
383,0.013896610615313254
384,0.01387845157367545
385,0.013860196695749229
386,0.013836592709270923
387,0.013814754709709953
388,0.01378854080258776
389,0.013771489144976714
390,0.013751553270265364
