,0
0,2.3125567861835803
1,0.9983698853021865
2,0.2382675617709324
3,0.16041606934135794
4,0.12708608368351978
5,0.10767334949087067
6,0.09480891955236577
7,0.0854383927048731
8,0.07822135271351621
9,0.07237328124560628
10,0.06753809762036037
11,0.06346891089770966
12,0.05993035068161894
13,0.056884589663436444
14,0.05415868064761148
15,0.051769462990682746
16,0.04962096273903022
17,0.04768048293344078
18,0.0458798176783727
19,0.0442038328636637
20,0.04266576131816151
21,0.04122514990403857
22,0.03991569380134089
23,0.03869415619437307
24,0.037539603612730996
25,0.036498283980582163
26,0.03547446190396861
27,0.0345646123370572
28,0.033664510197590446
29,0.03280780915058774
30,0.03204386327384576
31,0.031295036550070904
32,0.03059973794581126
33,0.029944362665942494
34,0.02931807546595173
35,0.028726245636785386
36,0.02815084201165144
37,0.02759158020475639
38,0.027077174397154458
39,0.026560849876410123
40,0.02610135518050218
41,0.02566640118468823
42,0.025251995417462588
43,0.02485541604535207
44,0.024461032890836183
45,0.02410595709261154
46,0.02375089024597235
47,0.023396952368388926
48,0.023055638293717498
49,0.02273492556129901
50,0.02240117356352828
51,0.02208957932492481
52,0.021797874097864357
53,0.021491370231029545
54,0.021244626796887104
55,0.020953984113369302
56,0.02067946564971262
57,0.020424156203090304
58,0.020163191985151332
59,0.019926192371582392
60,0.019684125674179133
61,0.01944172999143486
62,0.019208312946721047
63,0.018978130246046415
64,0.018769284334999366
65,0.01856736773298675
66,0.0183554080016096
67,0.018144005645666823
68,0.017942004293201946
69,0.0177255001340634
70,0.017515187450529598
71,0.01731444434349185
72,0.017125436374337454
73,0.016937513742214794
74,0.01675243306475223
75,0.0165542487632921
76,0.016377623522789646
77,0.016202590533013282
78,0.016026537637422855
79,0.01583904434252562
80,0.015665052510748217
81,0.015509554581662801
82,0.015327590512689587
83,0.01518009438716671
84,0.014985443855416369
85,0.014846472460619575
86,0.014679518569091395
87,0.014517937095555579
88,0.014362882950399525
89,0.014214015069424076
90,0.014058665308997284
91,0.01391422819711556
92,0.013753677863966245
93,0.013617243890917324
94,0.013467518979153957
95,0.013343401091234905
