,0
0,2.3125567861835803
1,2.1308102190840126
2,1.5096068082148248
3,0.7277903362294686
4,0.43753863015997363
5,0.34120956090781107
6,0.29137192965110864
7,0.25690125759667126
8,0.23014312965990358
9,0.20861926683056206
10,0.19083276184075101
11,0.17605782205311124
12,0.16360568834697786
13,0.15289442599454067
14,0.14372381132830991
15,0.1357004279236664
16,0.12867294543550364
17,0.12248527646567224
18,0.11702142214572508
19,0.11213705580996172
20,0.10776209952562665
21,0.10379834256686558
22,0.10024862312785668
23,0.09697480503275598
24,0.09404928141907608
25,0.09132053930756315
26,0.08883383902409908
27,0.08656579910093724
28,0.08441477020511698
29,0.08242597120061891
30,0.08048527258664152
31,0.07868766922789046
32,0.07698555174731297
33,0.0753469854438175
34,0.07382769754867254
35,0.07236219192822377
36,0.07100039993352826
37,0.06969265691531173
38,0.06845653149047665
39,0.06728072231958729
40,0.06614619877679927
41,0.06506477257150584
42,0.06403049444435517
43,0.06301101213883806
44,0.062028804773846764
45,0.061095620780475014
46,0.060199858391378105
47,0.05933198464038885
48,0.05852508800413896
49,0.0576897034972591
50,0.05694231133045345
51,0.056169748984090814
52,0.0554674999944145
53,0.054746517040001566
54,0.05408805057471152
55,0.05340960579834407
56,0.05277097087222665
57,0.052124039045092954
58,0.05155492146422863
59,0.050939049954764996
60,0.05040451523932854
61,0.04982566183366967
62,0.04930824145056855
63,0.04875237328999116
64,0.048270182619168676
65,0.04774593899227513
66,0.04729527664812197
67,0.04677193538753443
68,0.04631838666457458
69,0.0458147882034935
70,0.04538392261892046
71,0.04492274611004434
72,0.0445115778645548
73,0.04408303583749379
74,0.043687789044672604
75,0.04326160464209415
76,0.04288855799206177
77,0.04248393675929327
78,0.04213896858216056
79,0.04173323670942326
80,0.04141916363100545
81,0.041029514355630736
82,0.04072209353323047
83,0.04033639917281156
84,0.04000803308133475
85,0.03965361437504762
86,0.039352435487454165
87,0.03901035898371617
88,0.03872080345562322
89,0.0383884660375788
90,0.03809784838418142
91,0.037788931546456545
92,0.03752065341568177
93,0.03721080359429691
94,0.03696094370084709
95,0.03666911365103112
96,0.036432003042187855
97,0.03614779705619954
98,0.03591252924126411
99,0.03562797266182606
100,0.0353943477405395
101,0.035118905706897935
102,0.03487891942015005
103,0.03460608968298483
104,0.03439152810051008
105,0.03411424739502935
106,0.033922601675098966
107,0.03365533814194556
108,0.03346229551964753
109,0.03320748943956353
110,0.033016611951233725
111,0.03277415580607238
112,0.032598457256325326
113,0.032345647089779654
114,0.03217057704400549
115,0.03191025647348645
116,0.03177021644253955
117,0.031520506270215215
118,0.031369752216605505
119,0.031134944601211068
120,0.030985353215036666
121,0.030755642355267437
122,0.030611150278088674
123,0.030369387947512164
124,0.030228478251396886
125,0.030005713019080938
126,0.02985616992049975
127,0.029642268134452837
128,0.02950511305428216
129,0.0292991782999627
130,0.029166880453508095
131,0.028947889006440845
132,0.028821938061265685
133,0.028615367401499336
134,0.028513613992799114
135,0.028308699890965554
136,0.028195774711246614
137,0.02799412618095879
138,0.02789945617025792
139,0.027686736242944803
140,0.027590516496326153
141,0.02738506407694241
142,0.02730025594899337
143,0.027094814342186652
144,0.027020154523713473
145,0.0268234544892183
146,0.026746810480140003
147,0.026544037560916812
148,0.02646040807389655
149,0.026270885262332906
150,0.026184359322939308
151,0.0260102483520783
152,0.02592473740718658
153,0.0257612648818848
154,0.025674207450771754
155,0.025512077457567155
156,0.025436391878881387
157,0.02525872039758182
158,0.025181965221527308
159,0.02502852460301979
160,0.024948063259563093
161,0.02481055456989394
162,0.024728018338237304
163,0.024571718810147625
164,0.02448861145674304
165,0.024364217209424752
166,0.024275394725711844
167,0.024129882955831915
168,0.02406603784365504
169,0.02393884973198058
170,0.023833861968221633
171,0.02371160887404798
172,0.023635422616525056
173,0.02351639133175861
174,0.02342721579827086
175,0.02330478552815479
176,0.023235304388727323
177,0.02310713172523535
178,0.023050593561900288
179,0.022930803276044673
180,0.022856000555520326
181,0.022736102811253194
182,0.022660246037202392
183,0.022555432871523187
184,0.022486383461342997
185,0.022369065418857387
186,0.022292692743126313
187,0.02218423084605023
188,0.02212526994437683
189,0.02201775421438755
190,0.021949040076248295
191,0.021832908339479293
192,0.021789164511337736
193,0.021673951865664114
194,0.02162449197962899
195,0.021509042450377963
196,0.021450779436623355
197,0.021327259529190182
198,0.021285638626063808
199,0.021173147399390232
200,0.02111443784829924
201,0.02100553711726582
202,0.020962030446073518
203,0.020847295803620228
204,0.02081182553374086
205,0.02069413280171671
206,0.020647015360105308
207,0.02053185242964294
208,0.020508282184899085
209,0.020380281109255882
210,0.020341930523574022
211,0.020222264478219967
212,0.020200571466729968
213,0.020088805601843486
214,0.02003900445464019
215,0.019936212383717695
216,0.019907738635909614
217,0.01978842956735867
218,0.019748001211126357
219,0.01964214769572226
220,0.019606067290737154
221,0.01949752088959084
222,0.019468240081782925
223,0.019360515934458995
224,0.019349077920964804
225,0.019244195109108263
226,0.019202383125169913
227,0.01909094455804745
228,0.01905778687922558
229,0.018961040142560975
230,0.01892318279100423
231,0.018836637005086292
232,0.018794144714333744
233,0.018697868923538637
234,0.01867035890372657
235,0.01857289866793361
236,0.01854007753400619
237,0.018444702679246878
238,0.018417334591947693
239,0.018326845485815306
240,0.018299560025482265
241,0.018207949002456918
242,0.018178708224851837
243,0.01808331111556037
244,0.018057803614284718
245,0.017955089262668308
246,0.017935990744984708
247,0.017835804442381524
248,0.0178230175769607
249,0.017725738615515036
250,0.01769793115729612
251,0.017603217652856742
252,0.01758553494929996
253,0.01750381508538752
254,0.017480014971171826
255,0.017384311173730883
256,0.017366406330960395
257,0.017274916073272615
258,0.017258799083436433
259,0.017172968396375873
260,0.017146296103606507
261,0.017070897984618433
262,0.017033550955686923
263,0.0169529674615002
264,0.016935046173403325
265,0.0168530790414484
266,0.016821730954391174
267,0.01674196467528825
268,0.016718905879096593
269,0.01663298948279124
270,0.016616945131601706
271,0.01653700564495221
272,0.016521986103534708
273,0.016433625700936916
274,0.016407661061844124
275,0.016333449772417328
276,0.016305907498849668
277,0.016234418775193882
278,0.016213563294694273
279,0.016133763725832483
280,0.016111898409710862
281,0.016037105163825782
282,0.016004702690249922
283,0.015943597016835422
284,0.015908732559961038
285,0.01584919840953063
286,0.01581998044733798
287,0.01574833838150152
288,0.01572336253208466
289,0.015652438458879588
290,0.01563542593185614
291,0.015568739517193066
292,0.015547535946492861
293,0.015476678966164495
294,0.015450562072003496
295,0.015387276702009336
296,0.015355438192854308
297,0.015297875550662298
298,0.01526526946280704
299,0.015197448372425953
300,0.015183943389564813
301,0.015121641585556268
302,0.015089545374077687
303,0.015032101943102042
304,0.015006292676957265
305,0.014942604052774184
306,0.014919814207455232
307,0.014859325481852108
308,0.01483039261686238
309,0.014769325427408145
310,0.014748108097964374
311,0.014683684339097978
312,0.01465524836006018
313,0.014607632069989761
314,0.014575647775252956
315,0.014525552908257744
316,0.014496381780994404
317,0.014446149894660016
318,0.014419600986212715
319,0.014365418424662517
320,0.014340223742423124
321,0.014285616465973093
322,0.01425390705346563
323,0.014204359073355932
324,0.014182689422653863
325,0.014126765915165507
326,0.014099890046472817
327,0.014048287406877278
328,0.01402330862091677
329,0.013969251261687781
330,0.01394647775643522
331,0.01388947054756891
332,0.013869610649886744
333,0.013812939599287147
334,0.013786709063363923
335,0.013730675696988087
336,0.013708537583066178
337,0.01366244312619087
338,0.013644364323982855
339,0.013587891115018185
340,0.013560963595772932
341,0.013509513852583475
342,0.01348410119093489
343,0.013441843238156512
344,0.013412406919094177
345,0.013371811088849196
346,0.013341992542158562
347,0.013298043602627735
348,0.013270092907410068
349,0.013220941483342791
350,0.01319431835236097
351,0.013144436769968368
352,0.013125125585585352
353,0.013078545382104205
354,0.013049055405028358
355,0.013008069262651262
356,0.012980684825610614
357,0.01293986117379215
358,0.012912231570081334
359,0.01286729474949975
360,0.012840123943509392
361,0.012804558531793853
362,0.012781197747559809
363,0.0127341439342069
364,0.012716235941609493
365,0.012669555991096178
366,0.012645787466666435
367,0.012596999576202375
368,0.012586021860885498
369,0.012539473447333393
370,0.012516700935173451
371,0.01247123708159151
372,0.012443722531934365
373,0.012407804554266164
374,0.012382425628528489
375,0.01234821394602922
376,0.012318501874766555
377,0.012278848064546056
378,0.012254045052718987
379,0.012216171234523822
380,0.01218973500545635
381,0.012156333384573637
382,0.012127232457762902
383,0.012083017993688116
384,0.012053915289192103
385,0.012024869156398655
386,0.011989239931626648
387,0.011955597461061177
388,0.011919862001632196
389,0.011886928402263347
390,0.011859274867414353
391,0.011825171600588302
392,0.011802582160449871
393,0.011757681788492541
394,0.011737863303455427
395,0.011697926078920541
396,0.01167814431274459
397,0.011632446237289484
398,0.01160908744918996
399,0.01157938815893717
400,0.011556315577818308
401,0.011514862058844156
402,0.011488965315692047
403,0.01145711888361946
404,0.011435963116498025
405,0.011409738468415606
406,0.011378985711469777
407,0.011346188118146023
408,0.011318018588026437
409,0.011285838507157416
410,0.011257833153543471
411,0.011227880763163244
412,0.01119705634917848
413,0.011177091692516834
414,0.011144854970178407
415,0.011119189883902477
416,0.011083742792667137
417,0.011057169237858853
418,0.011030431438610815
419,0.011009055926668851
420,0.01097050676073579
421,0.01095472129947159
422,0.010919310344583126
423,0.010892625205745176
424,0.01085904405195051
425,0.010848817616013012
426,0.01080639442092006
427,0.010792447352097915
428,0.010759009433045884
429,0.010744284022295767
430,0.010701038525505888
431,0.010691959033482848
432,0.010648183676883926
433,0.010629712855300576
434,0.01059712819017862
435,0.010585924813767269
436,0.010546293449257877
437,0.01052725435337421
438,0.010491408267723877
439,0.010481713237039357
440,0.010450208022848708
441,0.010429085158000515
442,0.010391065856809972
443,0.010379970246810451
444,0.010343101217944314
